Sample numero 0
Explanation for class neutral 
('choir', -0.046292162113735366)
('book', 0.03965879417311473)
('from', 0.018598386129581417)
('masses', -0.01304954248916141)
('joyous', -0.012212750583932385)
('songs', -0.01137915624487794)
('at', -0.007103705815338824)
('at', -0.0024305989008357263)

Sample numero 3
Explanation for class neutral 
('is', 0.17182013035136892)
('woman', 0.06231876464383558)
('young', 0.05538751452060885)
('woman', 0.04384370473390152)
('green', 0.0338294499334166)
('grin', -0.026909464147420962)
('blue', 0.021703329701478234)
('with', 0.009818652120004058)
('big', -0.007889625846681875)
('very', 0.0069611275401477045)
('and', 0.005438295996976888)
('shirt', -0.0006473727973206975)
('headscarf', 0.00023076154373757773)
Explanation for class entailment 
('woman', 0.11943933366857112)
('is', -0.1060975714073913)
('young', -0.021821769809013594)
('shirt', -0.011474450460741909)
('grin', 0.010841770592300565)
('headscarf', -0.009557062857321382)
('woman', -0.009144144945844337)
('big', -0.004398500063507208)
('blue', -0.0043661218181494325)
('green', -0.004310104987106952)
('with', 0.0026687617204513027)
('very', -0.002150707368385524)
('and', -0.001323240489717701)
Explanation for class contradiction 
('woman', -0.16328305975595403)
('is', -0.06572255315943433)
('woman', -0.05317459191663615)
('young', -0.03356572344943198)
('green', -0.029519356934478193)
('blue', -0.017337241202651496)
('grin', 0.016067653278178013)
('with', -0.01248741586138329)
('big', 0.012288132322237206)
('shirt', 0.01212181441856006)
('headscarf', 0.009326370460462915)
('very', -0.00481042095755912)
('and', -0.004115023210531293)

Sample numero 4
Explanation for class neutral 
('happy', 0.13450437345105615)
('and', 0.11792479850629449)
('is', 0.10222994798287016)
('grin', -0.07636062808979735)
('with', 0.07478254226950659)
('very', 0.06998736324487265)
('woman', 0.06583098450168597)
('big', -0.04542142301215813)
('woman', 0.03734403715880599)
('very', -0.027465516016599505)
('headscarf', 0.018518791437434755)
('shirt', -0.011488468586722353)
('green', 0.009765859808479637)
('blue', 0.0076545167674184145)
Explanation for class entailment 
('woman', 0.09635390872016983)
('grin', 0.0666365886320426)
('happy', -0.051128903860054135)
('very', -0.0385670193384005)
('is', -0.03816235392707965)
('big', 0.02586963678570986)
('very', 0.020180062215520714)
('shirt', 0.013609642842593282)
('woman', -0.012452002990803719)
('and', 0.008324347846818845)
('blue', -0.006805976755607507)
('headscarf', 0.006680029107400926)
('with', -0.005351492708801113)
('green', 0.0021362618307235407)
Explanation for class contradiction 
('woman', -0.1621848718408532)
('and', -0.12624919341065444)
('happy', -0.083375451037312)
('with', -0.06943104470826618)
('is', -0.06406759431003153)
('very', -0.031420345486866154)
('headscarf', -0.02519883426977783)
('woman', -0.024891995811461995)
('big', 0.01955178457946648)
('green', -0.011902119329200211)
('grin', 0.00972405248981121)
('very', 0.007285430129068819)
('shirt', -0.002121205721897758)
('blue', -0.0008485492000268967)

Sample numero 5
Explanation for class neutral 
('woman', 0.0867822165947375)
('woman', 0.05807325971306353)
('has_been', -0.04334243943933931)
('very', 0.036021901172124504)
('grin', -0.03476690742263154)
('shot', 0.030635679480659803)
('with', 0.026590361066656097)
('blue', 0.024394418318570258)
('shirt', 0.015984350387140987)
('headscarf', 0.01578491423565113)
('and', 0.005924231754537841)
('green', 0.002044492439192618)
('big', -0.0002737313552780024)
Explanation for class entailment 
('has_been', 0.1132389643127795)
('woman', 0.09855569234595621)
('very', -0.02188582095665151)
('grin', 0.02008774992719807)
('blue', -0.016755782659743066)
('with', -0.015419616880506278)
('shirt', -0.014216365913192518)
('woman', -0.013275775877557579)
('and', -0.009597251993100844)
('headscarf', -0.008538877280161361)
('green', 0.007476713676323125)
('shot', -0.0030050427016428275)
('big', -0.001222203255122291)
Explanation for class contradiction 
('woman', -0.18533792777166072)
('has_been', -0.06989652892139991)
('woman', -0.044797490045927785)
('shot', -0.02763067755869536)
('grin', 0.014679169473007797)
('very', -0.014136067389253906)
('with', -0.011170745604174416)
('green', -0.009521207442178407)
('blue', -0.007638573367763066)
('headscarf', -0.007246089990043215)
('and', 0.0036730132569611604)
('shirt', -0.001767997393763122)
('big', 0.0014959478555002146)

Sample numero 6
Explanation for class neutral 
('poses', 0.1285808955728898)
('ad', -0.065000014166117)
('man', 0.057547770444719704)
('in_front_of', -0.04279767759710108)
('with', 0.03441516827585876)
('package', 0.029735320383058702)
('old', -0.021854964041023012)
('man', -0.021618385273511773)
('advertisement', 0.01228748928838494)
('in_front_of', 0.012196615848191964)
('poses', 0.0026793377662292705)
Explanation for class entailment 
('poses', 0.30357681869416386)
('man', 0.19381093017449144)
('ad', 0.05356936003400502)
('with', -0.04467846863312746)
('advertisement', -0.042340684822276535)
('old', 0.04147699068687369)
('package', -0.020020206593907706)
('man', 0.01789201344914984)
('in_front_of', -0.016747863270562713)
('poses', -0.015282798211696268)
('in_front_of', 0.0034314578636320623)
Explanation for class contradiction 
('poses', -0.43215771925817986)
('man', -0.17219252021543616)
('man', -0.07543977967324665)
('in_front_of', 0.03936623150306609)
('advertisement', 0.03005319222050615)
('old', -0.019621968731102352)
('poses', 0.012603467702551418)
('ad', 0.01143066877073672)
('with', 0.010263307685011738)
('package', -0.009715164885545002)
('in_front_of', 0.00455126191335022)

Sample numero 7
Explanation for class neutral 
('for', 0.2924789573142242)
('poses', 0.2857200081774794)
('beer', 0.07519937847116036)
('man', 0.05968062997472032)
('package', 0.05569874630599672)
('man', 0.05288815157398047)
('poses', 0.04096241645300855)
('in_front_of', -0.040730505795043864)
('ad', -0.020061045524150264)
('with', 0.017653436997303144)
('in_front_of', -0.013174499769639641)
('advertisement', -0.013054383943840387)
('old', -0.011502293110665732)
Explanation for class entailment 
('package', -0.071583815373755)
('for', -0.04896127041525637)
('poses', 0.03725797731258681)
('beer', -0.03668263961424011)
('with', -0.03371176563574152)
('old', 0.02821001972747702)
('man', 0.024350397794046793)
('poses', -0.020146130039018245)
('man', -0.015629111962177377)
('advertisement', -0.01391179623621059)
('in_front_of', -0.011135371649088803)
('ad', 0.00884729811750988)
('in_front_of', 0.00425728741679551)
Explanation for class contradiction 
('poses', -0.3229780109670057)
('for', -0.24351771986880313)
('man', -0.08403104090715009)
('beer', -0.038516695803688675)
('man', -0.03725905753895699)
('in_front_of', 0.036473226655190934)
('advertisement', 0.026966176027036295)
('in_front_of', 0.0243098380142568)
('poses', -0.020816212706880634)
('old', -0.01670770260308595)
('with', 0.01605831752241461)
('package', 0.015885082170857132)
('ad', 0.011213731139740096)

Sample numero 8
Explanation for class neutral 
('walks', 0.07064651834592138)
('by', -0.05805948009160731)
('man', 0.04818488773182513)
('ad', -0.04678929913908396)
('with', 0.03773288409310927)
('poses', 0.037475441594911035)
('package', 0.012872074743132572)
('old', -0.0059930483888083795)
('man', -0.005477513914116802)
('in_front_of', 0.0002158736985712602)
('advertisement', 0.00011180974377153302)
Explanation for class entailment 
('man', 0.16790468679382486)
('walks', 0.11144595833926994)
('ad', 0.029908449530377728)
('with', -0.023674783422390003)
('poses', 0.021174686648050042)
('in_front_of', -0.018534474796015468)
('old', -0.01763118988798457)
('by', 0.01629240912550063)
('man', 0.009609547996783152)
('advertisement', -0.009520121263803354)
('package', -0.001319086457591296)
Explanation for class contradiction 
('walks', -0.18209247360341665)
('man', -0.16242714122922627)
('poses', -0.058650130687295514)
('man', -0.057794506256154135)
('by', 0.04176710132364426)
('old', 0.023624265385794877)
('in_front_of', 0.018318521645320832)
('ad', 0.016880916764466142)
('with', -0.014058078786112952)
('package', -0.011552941273666377)
('advertisement', 0.0094083055120417)

Sample numero 9
Explanation for class neutral 
('splashing', 0.17114770368014673)
('as', -0.12589399507680715)
('river', 0.10420330701152829)
('land_rover', 0.08725103437751718)
('river', 0.06282646882591898)
('driven', 0.05441581646786823)
('water', 0.044073842155129175)
('land_rover', 0.03868179577631746)
('across', -0.022234225033927527)
('is_being', -0.019944716846103716)
('crosses', 0.0006984514443354142)
Explanation for class entailment 
('water', 0.07443266089066927)
('land_rover', 0.061730880204719646)
('river', 0.06155665738145108)
('river', 0.05712379707337357)
('as', 0.03670309484061237)
('crosses', -0.018226695401389777)
('land_rover', 0.015682614056929025)
('across', -0.01412109385984261)
('splashing', -0.009458034871096607)
('driven', -0.008269244224452642)
('is_being', -0.0049403009291190386)
Explanation for class contradiction 
('river', -0.16575991354551656)
('splashing', -0.16168968226090732)
('land_rover', -0.14898191626350818)
('river', -0.11995028671217288)
('water', -0.11850651453905955)
('as', 0.08919090025537948)
('land_rover', -0.05436437800353808)
('driven', -0.04614659441609147)
('across', 0.036355263284575993)
('is_being', 0.024885034322656804)
('crosses', 0.017528228009413036)

Sample numero 10
Explanation for class neutral 
('crossing', -0.04091691509687631)
('driven', -0.0259002865512079)
('across', -0.019079514586199144)
('vehicle', -0.010917914579065711)
('is', 0.010835327547645558)
('river', -0.006802864218439226)
('river', 0.005264322076534575)
('land_rover', -0.004936310678085683)
('is_being', -0.000379575578724948)
Explanation for class entailment 
('vehicle', 0.2800716838292066)
('river', 0.2433622180493699)
('river', 0.1284420418499792)
('is', 0.1011125404162197)
('crossing', 0.10044323253516885)
('land_rover', 0.07025845721485763)
('is_being', -0.03330518865967361)
('driven', -0.019571789220507146)
('across', -0.014343232111334656)
Explanation for class contradiction 
('vehicle', -0.26915377810359165)
('river', -0.24862652762275467)
('river', -0.12163922143698859)
('is', -0.11194790364014821)
('land_rover', -0.06532212531759676)
('crossing', -0.0595262695295554)
('driven', 0.04547210171919924)
('is_being', 0.03368476269602695)
('across', 0.03342270251082024)

Sample numero 11
Explanation for class neutral 
('sedan', -0.1270028274807505)
('driven', -0.09476087876810549)
('river', 0.05167794204336059)
('stuck', 0.03554891358663102)
('across', -0.028283766696287644)
('river', 0.02433528262353006)
('in_the_middle_of', -0.011485020198381705)
('land_rover', -0.002710122537296218)
('is_being', 0.0002665870771549328)
Explanation for class entailment 
('in_the_middle_of', -0.04643525233971317)
('sedan', -0.03957904957540423)
('stuck', -0.03663895942813715)
('river', 0.03288148720663252)
('river', 0.025556508720936955)
('driven', -0.025370354088526784)
('land_rover', -0.013446636443967472)
('across', -0.006644548665247727)
('is_being', 0.0010123712487716487)
Explanation for class contradiction 
('sedan', 0.16658184567756307)
('driven', 0.12013122066222844)
('river', -0.0845594490140261)
('in_the_middle_of', 0.057920254940491064)
('river', -0.049891772711819694)
('across', 0.03492833375407257)
('land_rover', 0.016156830054551305)
('is_being', -0.0012790644348601534)
('stuck', 0.0010901152226458874)

Sample numero 12
Explanation for class neutral 
('guitar', -0.10659102040386977)
('banjo', -0.10004892840491544)
('floor', -0.058502759298951774)
('man', 0.02425065200520607)
('stage', -0.02366446743492586)
('electric', -0.01996432872810288)
('on', -0.015597354749181383)
('man', 0.012271397634820309)
('playing', 0.011395100805219325)
('playing', 0.0066498007711956915)
('on', 0.004667953674381273)
Explanation for class entailment 
('banjo', -0.1883974144224175)
('man', 0.06274438056834242)
('floor', -0.061742930219417666)
('guitar', -0.026362238244877795)
('playing', 0.02466811891751583)
('electric', 0.01580163737481689)
('on', -0.007361789041307841)
('playing', 0.006252212060771506)
('stage', -0.005022670100160847)
('on', -0.002613244829702833)
('man', -0.00057372855765436)
Explanation for class contradiction 
('banjo', 0.28844631655692055)
('guitar', 0.1329532917527034)
('floor', 0.12024565214042982)
('man', -0.0869950148796649)
('playing', -0.03606322902687787)
('stage', 0.028687062141812297)
('on', 0.018210582717856194)
('playing', -0.012901989980352847)
('man', -0.011697661775240255)
('electric', 0.0041626401708593115)
('on', 0.002693802937026774)

Sample numero 13
Explanation for class neutral 
('stage', -0.14965705408617955)
('guitar', 0.09879383617520114)
('stage', 0.06003986692575964)
('man', 0.05907431725254271)
('guitar', 0.04298750051310852)
('on', 0.023789384690720103)
('playing', 0.01555111882887062)
('man', -0.012479538969971723)
('electric', -0.011420816370303956)
('on', -0.0035856162003859156)
('playing', -0.0024522524157408517)
Explanation for class entailment 
('guitar', 0.200164305290046)
('stage', 0.17024145159111623)
('man', 0.1338103840309372)
('guitar', 0.11838063478825527)
('playing', 0.03135399610768575)
('electric', -0.027989633517193895)
('on', -0.026158043983054602)
('man', 0.015262093362486271)
('playing', 0.010813660898980133)
('stage', 0.009712126769897998)
('on', -0.0033701492784617986)
Explanation for class contradiction 
('guitar', -0.24315188121816342)
('guitar', -0.21717443390449132)
('man', -0.12133083795133089)
('man', -0.07433634923272452)
('stage', -0.06975196314975089)
('electric', 0.039410404322957907)
('playing', -0.028901730151872123)
('playing', -0.0263647557735457)
('stage', -0.02058438267629363)
('on', 0.006955789696252521)
('on', 0.0023687119670557024)

Sample numero 14
Explanation for class neutral 
('performing', 0.4787563626913768)
('man', 0.15010769093778514)
('for', 0.11374109688706947)
('cash', 0.08895323186161185)
('man', 0.05300555220486731)
('playing', -0.03706468641659143)
('stage', 0.02762009533313644)
('on', -0.018258641235825216)
('electric', 0.01253557028325245)
('guitar', -0.0005609632229179039)
Explanation for class entailment 
('performing', 0.04702198523009242)
('cash', -0.04551094504202228)
('for', -0.04352473409196302)
('man', 0.03866194588467408)
('electric', -0.03593552482214042)
('playing', 0.025850096941530794)
('guitar', 0.01418885323276504)
('stage', -0.012285933501209968)
('man', 0.0026436959708883347)
('on', 0.0025612248430644954)
Explanation for class contradiction 
('performing', -0.5257783454428331)
('man', -0.15275144005253463)
('man', -0.09166750628918628)
('for', -0.07021631227239146)
('cash', -0.04344233963579507)
('electric', 0.02339993546247212)
('on', 0.0156974599526614)
('stage', -0.015334145645729184)
('guitar', -0.013627822862191611)
('playing', 0.011214576730009054)

Sample numero 15
Explanation for class neutral 
('book', -0.0844411929107758)
('looking_threw', -0.05429213661685349)
('looking_at', 0.04151206950677458)
('doctor', 0.041187955009630434)
('manuals', -0.02467298081775904)
('assistant', 0.008031340771365796)
('her', -0.005886557346474558)
('african_american', -0.005143441647761792)
('doctor', -0.004746004617228379)
('blond-haired', 0.0036560404091082847)
('medical', 0.0020895108023011593)
('new', -0.0004322031474852227)
Explanation for class entailment 
('book', -0.2205545812000865)
('looking_at', 0.14918089889436606)
('doctor', -0.09029485297193926)
('looking_threw', -0.06389631190107925)
('medical', -0.05137965867080483)
('african_american', -0.030533712705750057)
('her', 0.029086040393472592)
('new', -0.018189247730212472)
('blond-haired', 0.014463284778404906)
('manuals', -0.011236192270237408)
('doctor', 0.006033460176750059)
('assistant', -0.0021124565358302916)
Explanation for class contradiction 
('book', 0.3049957526625434)
('looking_at', -0.19069294702647696)
('looking_threw', 0.11818839759122814)
('medical', 0.049290155947310364)
('doctor', 0.04910690364354548)
('manuals', 0.03590917176150364)
('african_american', 0.03567716959503568)
('her', -0.02319945725407872)
('new', 0.01862145672779458)
('blond-haired', -0.01811931409779684)
('assistant', -0.005918865375111982)
('doctor', -0.0012875111473934634)

Sample numero 16
Explanation for class neutral 
('eating', -0.1390327312179244)
('looking_threw', -0.08435021858054911)
('pb_and_j', 0.044574902096933634)
('blond-haired', 0.028275001909814086)
('african_american', 0.02491354346550632)
('doctor', 0.018897850244591702)
('man', -0.017406072435181826)
('medical', 0.014381324494232942)
('manuals', -0.013363646372445567)
('her', -0.011096106382712516)
('assistant', 0.005945485639968977)
('new', -0.005898763429132001)
Explanation for class entailment 
('pb_and_j', -0.09346414706863837)
('eating', -0.05746861877025125)
('looking_threw', -0.03505067103938562)
('manuals', -0.01810801196657406)
('medical', -0.015121862318592126)
('doctor', -0.011781492030481936)
('man', -0.008852362973991605)
('assistant', -0.0053767796550529285)
('her', -0.004940953899266387)
('new', -0.0034709623356616874)
('blond-haired', -0.001713870519351009)
('african_american', 0.00024116122912045182)
Explanation for class contradiction 
('eating', 0.1965013411813161)
('looking_threw', 0.11940090589733411)
('pb_and_j', 0.0488892458546069)
('manuals', 0.03147163789096938)
('blond-haired', -0.02656113289579259)
('man', 0.026258479959882734)
('african_american', -0.025154698200843033)
('her', 0.01603702979500752)
('new', 0.009369709916676848)
('doctor', -0.007116355774371995)
('medical', 0.0007404767564019029)
('assistant', -0.0005686425163715538)

Sample numero 17
Explanation for class neutral 
('studying', 0.0927773319917103)
('manuals', -0.05097855029990588)
('new', -0.04248564101880509)
('doctor', 0.03792562337868387)
('looking_threw', -0.01706606128846924)
('doctor', -0.016131941160272237)
('her', -0.01421157000650025)
('assistant', 0.013738831628454873)
('african_american', 0.012778443942293835)
('blond-haired', 0.009180111418710139)
('medical', 0.006643300144791358)
Explanation for class entailment 
('studying', 0.22572162121532355)
('doctor', 0.2250949926838398)
('african_american', -0.10647215711314151)
('blond-haired', -0.08344933087602847)
('looking_threw', -0.0624543264244697)
('doctor', -0.05509903758703273)
('medical', 0.045867380276388627)
('new', 0.03336671096448811)
('manuals', 0.022976534129480797)
('assistant', 0.013189300692501928)
('her', 0.011380662349610798)
Explanation for class contradiction 
('studying', -0.3184989195246978)
('doctor', -0.20896304925698522)
('african_american', 0.09369369942235782)
('looking_threw', 0.07952040956008656)
('blond-haired', 0.07426924821211289)
('medical', -0.052510662768948634)
('manuals', 0.028002064895363325)
('assistant', -0.026928050268468475)
('doctor', 0.017173414214335835)
('new', 0.009119027786968867)
('her', 0.0028309647949291404)

Sample numero 18
Explanation for class neutral 
('girl', -0.036221603735981406)
('boy', -0.01841985289650752)
('runs', -0.014669361455928513)
('running', 0.00826921076015287)
('into', -0.008096665381207992)
('wall', -0.00747045935873617)
('leaning', 0.006038620335765913)
('on', 0.005607097006060443)
('sitting', 0.0028599572901127236)
('hat', 0.002510654390306898)
('another', -0.0022728203101935814)
('over', -0.0021866927514631873)
('tan', -0.002149203913043093)
('object', 0.0020376817092281883)
('hat', -0.0019431309829566245)
('with', -0.0018330667141939713)
('ground', 0.0018168608695415692)
('in', 0.0016636484065165843)
('while', 0.0005828029413445285)
('wool', -0.0005531200707785083)
('one', 0.0004905049395140056)
('wool', 0.0004557587067553196)
('person', -0.000355495488945138)
Explanation for class entailment 
('boy', -0.31593046665523383)
('girl', -0.13701552607046652)
('wall', -0.13484574668339147)
('running', 0.10348522363811508)
('person', -0.07416626309072534)
('tan', -0.04540795368956507)
('one', -0.0282644381318463)
('leaning', 0.023400884161737724)
('with', -0.017946237561683186)
('in', -0.017024469435145986)
('runs', 0.014541281959105342)
('object', 0.01239666022237679)
('ground', 0.01215493038607347)
('hat', -0.00950417869199172)
('wool', 0.008195989343473365)
('wool', 0.00803426187919227)
('sitting', -0.005450049410944813)
('into', -0.003919268025597089)
('over', -0.0018793665914853123)
('while', 0.0015650617032252176)
('on', 0.0009317040453516466)
('another', 0.0009284012538463427)
('hat', -0.0003386288851216506)
Explanation for class contradiction 
('boy', 0.3343503416076573)
('girl', 0.17323714183788858)
('wall', 0.1423162191521731)
('running', -0.11175445036983087)
('person', 0.0745217508577653)
('tan', 0.04755714961456191)
('leaning', -0.02943948718170014)
('one', 0.027773927790159046)
('with', 0.019779308190609635)
('in', 0.015360813191876365)
('object', -0.014434356705437856)
('ground', -0.013971793474223969)
('into', 0.012015925099977842)
('hat', 0.01144728958665295)
('wool', -0.008651763129680292)
('wool', -0.007481135960079825)
('on', -0.006538784305220632)
('over', 0.004066051654775173)
('sitting', 0.0025901100600595694)
('hat', -0.002172023577773603)
('while', -0.0021478272970628805)
('another', 0.0013444245837487656)
('runs', 0.0001280553482591318)

Sample numero 19
Explanation for class neutral 
('tan', -0.24721415454090506)
('one', 0.02888059257728521)
('running', 0.0243137919202818)
('girl', 0.023096381273360618)
('runs', 0.02224183037699518)
('another', -0.015835294878183005)
('person', 0.014855055811704574)
('hat', -0.013973699831578897)
('object', -0.013236946892682757)
('tan', -0.011715908751780578)
('while', -0.009969300874921117)
('girl', -0.009756707267263064)
('over', 0.009430250510179176)
('wool', 0.009263782166171994)
('in', 0.007822423932377955)
('hat', -0.007630333065526899)
('over', 0.006290635156832444)
('on', -0.00504755077844277)
('wool', 0.004866524129787059)
('object', 0.004321326267126672)
('with', -0.003777442945834494)
('ground', -0.0035144481733223446)
('leans', -0.003431525390947028)
('sitting', 0.0027013191566728455)
('leaning', 0.0021611014437078776)
Explanation for class entailment 
('runs', 0.26572526069435853)
('running', 0.2169280718266368)
('girl', 0.17968857294904614)
('leans', 0.1506292537186847)
('tan', 0.12438567208787583)
('object', 0.1173707182468074)
('girl', 0.04270191883793104)
('wool', -0.04256326302229704)
('sitting', -0.035459415605345455)
('one', -0.03413230794121614)
('with', -0.02914679604635616)
('tan', -0.02783729615084034)
('person', -0.019010277048415403)
('leaning', -0.018433857198650653)
('while', -0.018249591740456726)
('over', 0.017169680644125163)
('wool', -0.015088188496485681)
('hat', 0.014361153239625323)
('in', -0.010353810575094272)
('object', -0.009734378634571342)
('on', -0.008341548185822856)
('hat', 0.007804004953792939)
('ground', 0.0067116917298500585)
('over', 0.0015183360563110835)
('another', -0.0007247623700977267)
Explanation for class contradiction 
('runs', -0.2879670525874104)
('running', -0.24124186965362734)
('girl', -0.16993186905559834)
('leans', -0.14719772029939707)
('tan', 0.12282846708155512)
('object', -0.10413378035084565)
('girl', -0.06579832609852146)
('tan', 0.03955316485126375)
('wool', 0.033299458100519784)
('with', 0.03292419240550867)
('sitting', 0.03275809580552837)
('while', 0.02821888777027091)
('over', -0.02659995881811304)
('another', 0.016560082900562184)
('leaning', 0.016272766488811936)
('on', 0.013389085363294981)
('wool', 0.01022168091667183)
('over', -0.0078089600148778466)
('hat', -0.0067307892896767765)
('hat', 0.006169689651196992)
('object', 0.005413034394029765)
('one', 0.005251691309849858)
('person', 0.004155252585408564)
('ground', -0.0031972474833742394)
('in', 0.002531391245861358)

Sample numero 20
Explanation for class neutral 
('running', 0.19412301173120808)
('daughter', 0.17511921376206196)
('leap', 0.09901253043603131)
('man', -0.07174473226690847)
('tan', 0.059139741689252845)
('watches', -0.045243755691840845)
('ground', 0.036939928258144364)
('sitting', 0.029330806661544445)
('one', -0.0236859620326721)
('with', -0.023520707341157375)
('in', -0.021514925374131282)
('leaning', -0.020504655678895076)
('person', 0.020081770394023184)
('hat', 0.019926196133992987)
('wool', -0.018229671727016866)
('object', 0.016157847310271332)
('while', -0.014232276848483992)
('hat', -0.010016760941108371)
('over', 0.00761189733800873)
('girl', -0.00311008723268381)
('wool', -0.0005474452646622011)
('another', 0.000336852577677638)
Explanation for class entailment 
('watches', 0.09813547839796574)
('running', 0.09225624477672462)
('daughter', -0.08868982003208248)
('person', -0.06794853779873612)
('object', -0.057050610680862285)
('wool', -0.03629529662378164)
('girl', -0.031320755198019905)
('leaning', -0.03113109573450005)
('tan', -0.02992308484657939)
('wool', -0.026721909925019133)
('leap', 0.022577038462072353)
('man', -0.02002480182739558)
('sitting', 0.014787045344228018)
('in', 0.012728205747396137)
('another', 0.010355408760150201)
('hat', -0.008285637756472184)
('one', -0.008235058290466345)
('over', 0.005899453756714372)
('hat', -0.005690245461374225)
('ground', -0.003947437519350389)
('while', 0.0012854048912961588)
('with', -0.0005194173356707116)
Explanation for class contradiction 
('running', -0.2863792668560638)
('leap', -0.12158958780198029)
('man', 0.09176955507654955)
('daughter', -0.0864294044514659)
('watches', -0.052891707513811344)
('leaning', 0.05163574754780411)
('person', 0.04786676493389825)
('wool', 0.044951599298260085)
('sitting', -0.044117848675656025)
('object', 0.040892772085441204)
('wool', 0.03684274184138481)
('girl', 0.03443085042691351)
('ground', -0.03299251138366757)
('one', 0.03192100936352119)
('tan', -0.029216652091999196)
('with', 0.024040158391958756)
('hat', 0.018302392845542463)
('hat', -0.014235966992588018)
('over', -0.01351135717188576)
('while', 0.012946848855062042)
('another', -0.010692275633849451)
('in', 0.008786744621856338)

Sample numero 21
Explanation for class neutral 
('for', 0.218076564530534)
('take', 0.12336711623065916)
('family', -0.06964875438151763)
('ocean_waves', 0.06654691322128428)
('child', 0.05062617415580454)
('to', 0.05042106564199194)
('beach', 0.04474335327658626)
('first_time', 0.04136195736509788)
